S11	Kerala	10	AZHIKODE - 10	125	Korjan Aided U P School (North side)	75.38397001	11.88424344
S11	Kerala	10	AZHIKODE - 10	126	Korjan Aided U P School West Side Building (south side)	75.38404268	11.88437755
S11	Kerala	10	AZHIKODE - 10	127	V K KrishnaMenon Memmorial Govt. Womens Collge	75.369987	11.895488
S11	Kerala	10	AZHIKODE - 10	128	Chenginippadi U P School (North side)	75.37281017	11.88524067
S11	Kerala	10	AZHIKODE - 10	129	Chenginippadi U P School (South side )	75.37285233	11.8851437
S11	Kerala	10	AZHIKODE - 10	13	Azhikode High School (South side)	75.33638077	11.91933289
S11	Kerala	10	AZHIKODE - 10	14	Azhikode High School (North side)	75.33611085	11.91961174
S11	Kerala	10	AZHIKODE - 10	15	Azhikode South U P School (West side)	75.34275953	11.91147002
S11	Kerala	10	AZHIKODE - 10	16	Azhikode South U P School (East side)	75.34309893	11.91101597
S11	Kerala	10	AZHIKODE - 10	17	Azhikode South U P School (Middle side)	75.3428817	11.9116697
S11	Kerala	10	AZHIKODE - 10	18	Azhikode South L P School (East side)	75.33505266	11.9016149
S11	Kerala	10	AZHIKODE - 10	19	Azhikode South L P School (West side)	75.33504955	11.9016258
S11	Kerala	10	AZHIKODE - 10	2	Azhikode North Aided U P School (West side)	75.30607318	11.94109026
S11	Kerala	10	AZHIKODE - 10	20	Govt. Fisheries L P School	75.32773723	11.90269436
S11	Kerala	10	AZHIKODE - 10	21	Govt. Mappila L P School, Azhikode (East side)	75.33763553	11.91112423
S11	Kerala	10	AZHIKODE - 10	22	Govt. Mappila L P School, Azhikode (West side)	75.33751313	11.9114754
S11	Kerala	10	AZHIKODE - 10	23	Azhikode Central L P School (North side)	75.33375131	11.91594992
S11	Kerala	10	AZHIKODE - 10	24	Azhikode Central L P School (South side)	75.33395117	11.91586752
S11	Kerala	10	AZHIKODE - 10	25	Govt. High School,  Azhikode (North side)	75.32567167	11.90731922
S11	Kerala	10	AZHIKODE - 10	26	Azhikode West U P School, East West building (East side)	75.32262513	11.9183489
S11	Kerala	10	AZHIKODE - 10	27	Azhikode West U P School (East side)	75.32261139	11.9183034
S11	Kerala	10	AZHIKODE - 10	28	Govt. High School, Azhikode (South side)	75.32544717	11.90739763
S11	Kerala	10	AZHIKODE - 10	29	Govt. West U P School Pappinisseri  (North side)	75.3351654	11.94683493
S11	Kerala	10	AZHIKODE - 10	3	Azhikode North Aided U P School (Middle side)	75.3062909	11.94084238
S11	Kerala	10	AZHIKODE - 10	30	Govt. West U P School Pappinisseri  (South side)	75.33588103	11.94639474
S11	Kerala	10	AZHIKODE - 10	31	E M S Smaraka Govt. Higher Secondary School Pappinisseri (Middle side building)	75.34153037	11.94512247
S11	Kerala	10	AZHIKODE - 10	32	Pappinisseri West L P School (South side)	75.33916863	11.95207699
S11	Kerala	10	AZHIKODE - 10	33	Pappinisseri West L P School (North side)	75.33885487	11.95184166
S11	Kerala	10	AZHIKODE - 10	34	E M S Smaraka Govt. Higher Secondary School Pappinisseri  (East side Building,South end)	75.34163795	11.94513595
S11	Kerala	10	AZHIKODE - 10	35	Govt. Mappila L P School, Pappinisseri (East side)	75.34928054	11.93703117
S11	Kerala	10	AZHIKODE - 10	36	Govt. Mappila L P School, Pappinisseri (West side)	75.34915339	11.93707768
S11	Kerala	10	AZHIKODE - 10	37	Pappinisseri Aron U P School C S I (South side)	75.3545682	11.94431605
S11	Kerala	10	AZHIKODE - 10	38	Pappinisseri Aron U P School C S I (North side)	75.35439182	11.94499579
S11	Kerala	10	AZHIKODE - 10	39	Pappinisseri L P School (South side)	75.35502438	11.95067028
S11	Kerala	10	AZHIKODE - 10	4	Kappakkadavu Jama Ath L P School (West side)	75.31704024	11.94025799
S11	Kerala	10	AZHIKODE - 10	40	Pappinisseri L P School (North side)	75.35491656	11.95048878
S11	Kerala	10	AZHIKODE - 10	41	Govt. High School Aroli (East side)	75.36014853	11.95347166
S11	Kerala	10	AZHIKODE - 10	42	Govt. High School Aroli (North side)	75.36012006	11.95363205
S11	Kerala	10	AZHIKODE - 10	43	Pappinisseri Aron U P School C S I (Middle side)	75.35483038	11.94435232
S11	Kerala	10	AZHIKODE - 10	44	Aroli Central L P School (North side)	75.36623621	11.95916414
S11	Kerala	10	AZHIKODE - 10	45	Aroli Central L P School (South side)	75.36613424	11.95920331
S11	Kerala	10	AZHIKODE - 10	46	Govt. Mappila L P School, Mankadavu (New Building , North side)	75.3763397	11.9653621
S11	Kerala	10	AZHIKODE - 10	47	Govt. Mappila L P School, Mankadavu (New Building , South side)	75.37635702	11.96530482
